#Initial States of Connected Instruments
#_______________
#Type = Voltmeter 181
#Resource Address = GPIB0::9
#ID = NONE
#Initial Voltage = 0.000046 V
#_______________
#Type = Lock-in Amplifier
#Resource Address = GPIB0::24
#ID = Stanford_Research_Systems,SR830,s/n83855,ver1.07 
#Time Constant = 0.3
#Sensitivity = 2 mV/nA
#Reference Frequency = 408.200000 Hz
#Sine Amplitude = 0.800000 V
#Reference Source = Internal
#Filter Status = Both
#
#_______________
#Type = Gaussmeter 455
#Resource Address = GPIB0::12
#ID = LSCI,MODEL455,4550271,06062006
#Initial Field = -0.000640 T
#_______________
#Type = FSP38
#Resource Address = GPIB0::20
#ID = Rohde&Schwarz,FSP-38,100037/038,3.50
#Reference Level = 0.00 W
#RES Bandwidth = 1.00e+06 Hz
#Range = (1.10e+10, 1.10e+10) Hz
#Sweep Count = 5
#Sweep Points = 125
#Amplitude Unit = W
#
#_______________
#Indicies of Loops
#__Loop 1__
#(0, 125)(126, 251)(252, 377)(378, 503)(504, 629)(630, 755)(756, 881)(882, 1007)(1008, 1133)(1134, 1259)
#(1260, 1385)(1386, 1511)(1512, 1637)(1638, 1763)(1764, 1889)(1890, 2015)(2016, 2141)(2142, 2267)(2268, 2393)(2394, 2519)
#(2520, 2645)(2646, 2771)(2772, 2897)
#__Loop 2__
#(0, 2897)
#__Loop 3__
#(0, 2897)
#_______________
#__SWEEP 1__
#
#Name = SpecAnalyzer
#Class Type = GASPSD
#Instrument Type = FSP38 Address = GPIB0::20
#Delay = 0.0 seconds
#Comment=  First instance of the S
#Type = FSP38
#Resource Address = GPIB0::20
#ID = Rohde&Schwarz,FSP-38,100037/038,3.50
#Reference Level = 0.00 W
#RES Bandwidth = 1.00e+06 Hz
#Range = (1.10e+10, 1.10e+10) Hz
#Sweep Count = 5
#Sweep Points = 125
#Amplitude Unit = W
#
#_______________
#__SWEEP 2__
#
#Name = SetField
#Class Type = setBField
#Instrument Type = Lock-in Amplifier Address = GPIB0::24
#Measurement Type = AuxOut  Port = 4
#Delay = 0.0 seconds
#Delay 2 = 1 seconds
#Calibration Factor = -0.058850 T/V
#Comment=    None
#
#Type = Lock-in Amplifier
#Resource Address = GPIB0::24
#ID = Stanford_Research_Systems,SR830,s/n83855,ver1.07 
#Time Constant = 0.3
#Sensitivity = 2 mV/nA
#Reference Frequency = 408.200000 Hz
#Sine Amplitude = 0.800000 V
#Reference Source = Internal
#Filter Status = Both
#
#_______________
#
#
SpecAnalyzer (GHz)	SetField (T)	None	 Sweep 1 (W)
1.097580645e+10	2.901400000e-01	0.000000000e+00	8.299784500e-14
1.097661290e+10	2.901400000e-01	0.000000000e+00	-1.051016910e-13
1.097741935e+10	2.901400000e-01	0.000000000e+00	1.072293290e-13
1.097822581e+10	2.901400000e-01	0.000000000e+00	-1.220456030e-13
1.097903226e+10	2.901400000e-01	0.000000000e+00	9.497394200e-14
1.097983871e+10	2.901400000e-01	0.000000000e+00	6.442936500e-14
1.098064516e+10	2.901400000e-01	0.000000000e+00	-1.505609900e-14
1.098145161e+10	2.901400000e-01	0.000000000e+00	1.650923320e-13
1.098225806e+10	2.901400000e-01	0.000000000e+00	1.599614530e-13
1.098306452e+10	2.901400000e-01	0.000000000e+00	6.779602900e-14
1.098387097e+10	2.901400000e-01	0.000000000e+00	5.419623100e-14
1.098467742e+10	2.901400000e-01	0.000000000e+00	8.098404760e-13
1.098548387e+10	2.901400000e-01	0.000000000e+00	1.207891122e-11
1.098629032e+10	2.901400000e-01	0.000000000e+00	5.037585930e-11
1.098709677e+10	2.901400000e-01	0.000000000e+00	1.442124501e-11
1.098790323e+10	2.901400000e-01	0.000000000e+00	7.926537030e-13
1.098870968e+10	2.901400000e-01	0.000000000e+00	-6.091221300e-14
1.098951613e+10	2.901400000e-01	0.000000000e+00	3.927414000e-15
1.099032258e+10	2.901400000e-01	0.000000000e+00	1.628636460e-13
1.099112903e+10	2.901400000e-01	0.000000000e+00	-1.953342000e-14
1.099193548e+10	2.901400000e-01	0.000000000e+00	2.456715400e-14
1.099274194e+10	2.901400000e-01	0.000000000e+00	3.652980700e-14
1.099354839e+10	2.901400000e-01	0.000000000e+00	6.538129400e-14
1.099435484e+10	2.901400000e-01	0.000000000e+00	1.207298150e-13
1.099516129e+10	2.901400000e-01	0.000000000e+00	1.852120900e-14
1.099596774e+10	2.901400000e-01	0.000000000e+00	-4.369161200e-14
1.099677419e+10	2.901400000e-01	0.000000000e+00	-7.848669600e-14
1.099758065e+10	2.901400000e-01	0.000000000e+00	9.600003100e-14
1.099838710e+10	2.901400000e-01	0.000000000e+00	-7.246373000e-15
1.099919355e+10	2.901400000e-01	0.000000000e+00	4.557119000e-15
1.100000000e+10	2.901400000e-01	0.000000000e+00	1.355443540e-13
1.100080645e+10	2.901400000e-01	0.000000000e+00	-4.623341600e-14
1.100161290e+10	2.901400000e-01	0.000000000e+00	-3.409989300e-14
1.100241935e+10	2.901400000e-01	0.000000000e+00	-1.246793470e-13
1.100322581e+10	2.901400000e-01	0.000000000e+00	-1.693042410e-13
1.100403226e+10	2.901400000e-01	0.000000000e+00	-1.390905620e-13
1.100483871e+10	2.901400000e-01	0.000000000e+00	1.455064370e-13
1.100564516e+10	2.901400000e-01	0.000000000e+00	6.238325800e-14
1.100645161e+10	2.901400000e-01	0.000000000e+00	-3.768383200e-14
1.100725806e+10	2.901400000e-01	0.000000000e+00	1.528889860e-13
1.100806452e+10	2.901400000e-01	0.000000000e+00	-8.056056000e-15
1.100887097e+10	2.901400000e-01	0.000000000e+00	2.059910400e-13
1.100967742e+10	2.901400000e-01	0.000000000e+00	-1.289710530e-13
1.101048387e+10	2.901400000e-01	0.000000000e+00	-6.147773200e-14
1.101129032e+10	2.901400000e-01	0.000000000e+00	-8.495071000e-14
1.101209677e+10	2.901400000e-01	0.000000000e+00	-1.486167960e-13
1.101290323e+10	2.901400000e-01	0.000000000e+00	-1.134214250e-13
1.101370968e+10	2.901400000e-01	0.000000000e+00	-2.721911300e-14
1.101451613e+10	2.901400000e-01	0.000000000e+00	-6.749852400e-14
1.101532258e+10	2.901400000e-01	0.000000000e+00	1.990361000e-13
1.101612903e+10	2.901400000e-01	0.000000000e+00	-1.302243910e-13
1.101693548e+10	2.901400000e-01	0.000000000e+00	8.914874000e-14
1.101774194e+10	2.901400000e-01	0.000000000e+00	-1.203928450e-13
1.101854839e+10	2.901400000e-01	0.000000000e+00	-2.771480900e-14
1.101935484e+10	2.901400000e-01	0.000000000e+00	-2.147917260e-13
1.102016129e+10	2.901400000e-01	0.000000000e+00	1.456595260e-13
1.102096774e+10	2.901400000e-01	0.000000000e+00	6.818894400e-14
1.102177419e+10	2.901400000e-01	0.000000000e+00	-2.544852350e-13
1.102258065e+10	2.901400000e-01	0.000000000e+00	1.478435420e-13
1.102338710e+10	2.901400000e-01	0.000000000e+00	1.153027330e-13
1.102419355e+10	2.901400000e-01	0.000000000e+00	-8.856500600e-14
1.102500000e+10	2.901400000e-01	0.000000000e+00	1.508589260e-13
1.102580645e+10	2.901400000e-01	0.000000000e+00	-2.584178530e-13
1.102661290e+10	2.901400000e-01	0.000000000e+00	-9.954016700e-14
1.102741935e+10	2.901400000e-01	0.000000000e+00	-8.367742200e-14
1.102822581e+10	2.901400000e-01	0.000000000e+00	-5.591057100e-14
1.102903226e+10	2.901400000e-01	0.000000000e+00	-6.720925900e-14
1.102983871e+10	2.901400000e-01	0.000000000e+00	-1.100361130e-13
1.103064516e+10	2.901400000e-01	0.000000000e+00	3.049080100e-14
1.103145161e+10	2.901400000e-01	0.000000000e+00	-5.006585500e-14
1.103225806e+10	2.901400000e-01	0.000000000e+00	1.128767220e-13
1.103306452e+10	2.901400000e-01	0.000000000e+00	1.681424100e-13
1.103387097e+10	2.901400000e-01	0.000000000e+00	-1.340806800e-13
1.103467742e+10	2.901400000e-01	0.000000000e+00	3.900742500e-14
1.103548387e+10	2.901400000e-01	0.000000000e+00	-8.621792500e-14
1.103629032e+10	2.901400000e-01	0.000000000e+00	1.821400000e-17
1.103709677e+10	3.466800000e-01	0.000000000e+00	-1.282828010e-13
1.103790323e+10	3.466800000e-01	0.000000000e+00	2.550542200e-14
1.103870968e+10	3.466800000e-01	0.000000000e+00	3.329389800e-14
1.103951613e+10	3.466800000e-01	0.000000000e+00	-1.113573210e-13
1.104032258e+10	3.466800000e-01	0.000000000e+00	1.092333690e-13
1.104112903e+10	3.466800000e-01	0.000000000e+00	-4.778404300e-14
1.104193548e+10	3.466800000e-01	0.000000000e+00	-4.861931200e-14
1.104274194e+10	3.466800000e-01	0.000000000e+00	3.069354700e-14
1.104354839e+10	3.466800000e-01	0.000000000e+00	1.112933530e-13
1.104435484e+10	3.466800000e-01	0.000000000e+00	-5.930781000e-14
1.104516129e+10	3.466800000e-01	0.000000000e+00	9.794899000e-15
1.104596774e+10	3.466800000e-01	0.000000000e+00	9.843406400e-14
1.104677419e+10	3.466800000e-01	0.000000000e+00	7.978904000e-14
1.104758065e+10	3.466800000e-01	0.000000000e+00	1.839327300e-14
1.104838710e+10	3.466800000e-01	0.000000000e+00	-5.786690600e-14
1.104919355e+10	3.466800000e-01	0.000000000e+00	9.593020000e-16
1.105000000e+10	3.466800000e-01	0.000000000e+00	3.574050700e-14
1.105000000e+10	3.466800000e-01	0.000000000e+00	-6.984950900e-14
1.095000000e+10	3.466800000e-01	0.000000000e+00	-9.205961000e-15
1.095080645e+10	3.466800000e-01	0.000000000e+00	8.542602400e-14
1.095161290e+10	3.466800000e-01	0.000000000e+00	-2.414171300e-14
1.095241935e+10	3.466800000e-01	0.000000000e+00	-7.615436000e-15
1.095322581e+10	3.466800000e-01	0.000000000e+00	-6.794868500e-14
1.095403226e+10	3.466800000e-01	0.000000000e+00	6.142959400e-14
1.095483871e+10	3.466800000e-01	0.000000000e+00	-1.562159690e-13
1.095564516e+10	3.466800000e-01	0.000000000e+00	4.445077200e-14
1.095645161e+10	3.466800000e-01	0.000000000e+00	-1.715210000e-16
1.095725806e+10	3.466800000e-01	0.000000000e+00	7.064184300e-14
1.095806452e+10	3.466800000e-01	0.000000000e+00	9.559996000e-14
1.095887097e+10	3.466800000e-01	0.000000000e+00	-5.958168000e-14
1.095967742e+10	3.466800000e-01	0.000000000e+00	4.498138000e-15
1.096048387e+10	3.466800000e-01	0.000000000e+00	2.215914100e-14
1.096129032e+10	3.466800000e-01	0.000000000e+00	-3.769055300e-14
1.096209677e+10	3.466800000e-01	0.000000000e+00	5.127625700e-14
1.096290323e+10	3.466800000e-01	0.000000000e+00	5.220195000e-14
1.096370968e+10	3.466800000e-01	0.000000000e+00	7.720365100e-14
1.096451613e+10	3.466800000e-01	0.000000000e+00	2.510101500e-14
1.096532258e+10	3.466800000e-01	0.000000000e+00	-9.980861600e-14
1.096612903e+10	3.466800000e-01	0.000000000e+00	9.855050800e-14
1.096693548e+10	3.466800000e-01	0.000000000e+00	-2.936713400e-14
1.096774194e+10	3.466800000e-01	0.000000000e+00	5.154730800e-14
1.096854839e+10	3.466800000e-01	0.000000000e+00	-1.245561810e-13
1.096935484e+10	3.466800000e-01	0.000000000e+00	-9.845076100e-14
1.097016129e+10	3.466800000e-01	0.000000000e+00	-1.305964890e-13
1.097096774e+10	3.466800000e-01	0.000000000e+00	-2.302888800e-14
1.097177419e+10	3.466800000e-01	0.000000000e+00	-3.931750000e-15
1.097258065e+10	3.466800000e-01	0.000000000e+00	1.378046990e-13
1.097338710e+10	3.466800000e-01	0.000000000e+00	1.968651000e-14
1.097419355e+10	3.466800000e-01	0.000000000e+00	5.227112100e-14
1.097500000e+10	3.466800000e-01	0.000000000e+00	2.147262400e-13
1.097580645e+10	3.466800000e-01	0.000000000e+00	-8.654275200e-14
1.097661290e+10	3.466800000e-01	0.000000000e+00	1.532662880e-13
1.097741935e+10	3.466800000e-01	0.000000000e+00	-1.529510030e-13
1.097822581e+10	3.466800000e-01	0.000000000e+00	6.086147300e-14
1.097903226e+10	3.466800000e-01	0.000000000e+00	-7.372965000e-14
1.097983871e+10	3.466800000e-01	0.000000000e+00	-1.003537540e-13
1.098064516e+10	3.466800000e-01	0.000000000e+00	9.438760500e-14
1.098145161e+10	3.466800000e-01	0.000000000e+00	2.915766600e-14
1.098225806e+10	3.466800000e-01	0.000000000e+00	6.449788600e-14
1.098306452e+10	3.466800000e-01	0.000000000e+00	2.499285500e-13
1.098387097e+10	3.466800000e-01	0.000000000e+00	8.622065740e-13
1.098467742e+10	3.466800000e-01	0.000000000e+00	1.227129552e-11
1.098548387e+10	3.466800000e-01	0.000000000e+00	5.067377724e-11
1.098629032e+10	3.466800000e-01	0.000000000e+00	1.435691106e-11
1.098709677e+10	3.466800000e-01	0.000000000e+00	6.660323330e-13
1.098790323e+10	3.466800000e-01	0.000000000e+00	4.370635800e-14
1.098870968e+10	3.466800000e-01	0.000000000e+00	1.022918730e-13
1.098951613e+10	3.466800000e-01	0.000000000e+00	8.894360900e-14
1.099032258e+10	3.466800000e-01	0.000000000e+00	-1.721795450e-13
1.099112903e+10	3.466800000e-01	0.000000000e+00	7.649393300e-14
1.099193548e+10	3.466800000e-01	0.000000000e+00	-6.320942000e-14
1.099274194e+10	3.466800000e-01	0.000000000e+00	-3.530856100e-14
1.099354839e+10	3.466800000e-01	0.000000000e+00	4.894609000e-14
1.099435484e+10	3.466800000e-01	0.000000000e+00	-1.216557230e-13
1.099516129e+10	3.466800000e-01	0.000000000e+00	-1.257861000e-13
1.099596774e+10	3.466800000e-01	0.000000000e+00	-4.212645800e-14
1.099677419e+10	3.466800000e-01	0.000000000e+00	8.219163200e-14
1.099758065e+10	3.466800000e-01	0.000000000e+00	-5.421618000e-14
1.099838710e+10	3.466800000e-01	0.000000000e+00	-1.812786000e-14
1.099919355e+10	3.466800000e-01	0.000000000e+00	3.117775200e-14
1.100000000e+10	3.466800000e-01	0.000000000e+00	-4.804533500e-14
1.100080645e+10	3.466800000e-01	0.000000000e+00	-2.607419400e-14
1.100161290e+10	3.466800000e-01	0.000000000e+00	-9.778203000e-15
1.100241935e+10	3.466800000e-01	0.000000000e+00	-6.979399700e-14
1.100322581e+10	3.466800000e-01	0.000000000e+00	-1.894621610e-13
1.100403226e+10	3.466800000e-01	0.000000000e+00	1.255931120e-13
1.100483871e+10	3.466800000e-01	0.000000000e+00	6.082330800e-14
1.100564516e+10	3.466800000e-01	0.000000000e+00	6.567272700e-14
1.100645161e+10	3.466800000e-01	0.000000000e+00	-1.398057100e-14
1.100725806e+10	3.466800000e-01	0.000000000e+00	1.094142140e-13
1.100806452e+10	3.466800000e-01	0.000000000e+00	-5.138381100e-14
1.100887097e+10	3.466800000e-01	0.000000000e+00	-9.739344700e-14
1.100967742e+10	3.466800000e-01	0.000000000e+00	-1.786812880e-13
1.101048387e+10	3.466800000e-01	0.000000000e+00	-1.595082580e-13
1.101129032e+10	3.466800000e-01	0.000000000e+00	-3.029174200e-14
1.101209677e+10	3.466800000e-01	0.000000000e+00	-1.895185400e-14
1.101290323e+10	3.466800000e-01	0.000000000e+00	-7.753520100e-14
1.101370968e+10	3.466800000e-01	0.000000000e+00	-9.472674400e-14
1.101451613e+10	3.466800000e-01	0.000000000e+00	1.276630710e-13
1.101532258e+10	3.466800000e-01	0.000000000e+00	-4.874746500e-14
1.101612903e+10	3.466800000e-01	0.000000000e+00	-3.798437300e-14
1.101693548e+10	3.466800000e-01	0.000000000e+00	-5.584942000e-15
1.101774194e+10	3.466800000e-01	0.000000000e+00	-3.511947000e-15
1.101854839e+10	3.466800000e-01	0.000000000e+00	-2.189715420e-13
1.101935484e+10	3.466800000e-01	0.000000000e+00	6.002663600e-14
1.102016129e+10	3.466800000e-01	0.000000000e+00	-1.463577530e-13
1.102096774e+10	3.466800000e-01	0.000000000e+00	-2.075757100e-13
1.102177419e+10	3.466800000e-01	0.000000000e+00	2.243474500e-14
1.102258065e+10	3.466800000e-01	0.000000000e+00	-8.273546800e-14
1.102338710e+10	3.466800000e-01	0.000000000e+00	-5.490052900e-14
1.102419355e+10	3.466800000e-01	0.000000000e+00	1.114295290e-13
1.102500000e+10	3.466800000e-01	0.000000000e+00	-1.817955510e-13
1.102580645e+10	3.466800000e-01	0.000000000e+00	1.428978500e-14
1.102661290e+10	3.466800000e-01	0.000000000e+00	-1.611588460e-13
1.102741935e+10	3.466800000e-01	0.000000000e+00	-1.997317200e-14
1.102822581e+10	3.466800000e-01	0.000000000e+00	2.165711190e-13
1.102903226e+10	3.466800000e-01	0.000000000e+00	-4.874442900e-14
1.102983871e+10	3.466800000e-01	0.000000000e+00	1.375653070e-13
1.103064516e+10	3.466800000e-01	0.000000000e+00	-1.616185490e-13
1.103145161e+10	3.466800000e-01	0.000000000e+00	-1.758662700e-14
1.103225806e+10	3.466800000e-01	0.000000000e+00	-2.112828140e-13
1.103306452e+10	3.466800000e-01	0.000000000e+00	-1.562916460e-13
1.103387097e+10	3.466800000e-01	0.000000000e+00	-9.166713000e-15
1.103467742e+10	3.466800000e-01	0.000000000e+00	2.421977600e-14
1.103548387e+10	3.466800000e-01	0.000000000e+00	-5.843676300e-14
1.103629032e+10	4.069100000e-01	0.000000000e+00	-5.882490600e-14
1.103709677e+10	4.069100000e-01	0.000000000e+00	2.708141900e-14
1.103790323e+10	4.069100000e-01	0.000000000e+00	5.948410200e-14
1.103870968e+10	4.069100000e-01	0.000000000e+00	-1.338306630e-13
1.103951613e+10	4.069100000e-01	0.000000000e+00	7.254548500e-14
1.104032258e+10	4.069100000e-01	0.000000000e+00	4.714371200e-14
1.104112903e+10	4.069100000e-01	0.000000000e+00	-5.848013000e-14
1.104193548e+10	4.069100000e-01	0.000000000e+00	-1.031011200e-14
1.104274194e+10	4.069100000e-01	0.000000000e+00	1.176793000e-14
1.104354839e+10	4.069100000e-01	0.000000000e+00	2.826580100e-14
1.104435484e+10	4.069100000e-01	0.000000000e+00	6.451306500e-14
1.104516129e+10	4.069100000e-01	0.000000000e+00	-4.138096100e-14
1.104596774e+10	4.069100000e-01	0.000000000e+00	3.480290000e-16
1.104677419e+10	4.069100000e-01	0.000000000e+00	-5.179493900e-14
1.104758065e+10	4.069100000e-01	0.000000000e+00	-2.213333700e-14
1.104838710e+10	4.069100000e-01	0.000000000e+00	-1.822437600e-13
1.104919355e+10	4.069100000e-01	0.000000000e+00	-5.212475500e-14
1.105000000e+10	4.069100000e-01	0.000000000e+00	5.677814900e-14
1.105000000e+10	4.069100000e-01	0.000000000e+00	-1.241194700e-14
1.095000000e+10	4.069100000e-01	0.000000000e+00	-2.017071400e-14
1.095080645e+10	4.069100000e-01	0.000000000e+00	-8.092008000e-14
1.095161290e+10	4.069100000e-01	0.000000000e+00	1.613531300e-14
1.095241935e+10	4.069100000e-01	0.000000000e+00	-9.850410400e-14
1.095322581e+10	4.069100000e-01	0.000000000e+00	8.856197000e-15
1.095403226e+10	4.069100000e-01	0.000000000e+00	-7.104646700e-14
1.095483871e+10	4.069100000e-01	0.000000000e+00	2.846052400e-14
1.095564516e+10	4.069100000e-01	0.000000000e+00	5.213495000e-15
1.095645161e+10	4.069100000e-01	0.000000000e+00	4.769622200e-14
1.095725806e+10	4.069100000e-01	0.000000000e+00	6.778150100e-14
1.095806452e+10	4.069100000e-01	0.000000000e+00	-7.549148000e-14
1.095887097e+10	4.069100000e-01	0.000000000e+00	-6.330440000e-15
1.095967742e+10	4.069100000e-01	0.000000000e+00	-6.054683600e-14
1.096048387e+10	4.069100000e-01	0.000000000e+00	-1.927047930e-13
1.096129032e+10	4.069100000e-01	0.000000000e+00	-7.854914700e-14
1.096209677e+10	4.069100000e-01	0.000000000e+00	-1.546896200e-14
1.096290323e+10	4.069100000e-01	0.000000000e+00	1.765948000e-15
1.096370968e+10	4.069100000e-01	0.000000000e+00	1.806757900e-14
1.096451613e+10	4.069100000e-01	0.000000000e+00	-1.336986080e-13
1.096532258e+10	4.069100000e-01	0.000000000e+00	-1.211864810e-13
1.096612903e+10	4.069100000e-01	0.000000000e+00	-1.477010790e-13
1.096693548e+10	4.069100000e-01	0.000000000e+00	-1.545465200e-14
1.096774194e+10	4.069100000e-01	0.000000000e+00	-1.742746500e-14
1.096854839e+10	4.069100000e-01	0.000000000e+00	-7.488194100e-14
1.096935484e+10	4.069100000e-01	0.000000000e+00	3.231703100e-14
1.097016129e+10	4.069100000e-01	0.000000000e+00	-7.995904300e-14
1.097096774e+10	4.069100000e-01	0.000000000e+00	1.443636900e-14
1.097177419e+10	4.069100000e-01	0.000000000e+00	1.110409510e-13
1.097258065e+10	4.069100000e-01	0.000000000e+00	7.619773000e-15
1.097338710e+10	4.069100000e-01	0.000000000e+00	-5.192895000e-15
1.097419355e+10	4.069100000e-01	0.000000000e+00	8.690053900e-14
1.097500000e+10	4.069100000e-01	0.000000000e+00	-1.505531810e-13
1.097580645e+10	4.069100000e-01	0.000000000e+00	-1.851384000e-15
1.097661290e+10	4.069100000e-01	0.000000000e+00	-1.410299830e-13
1.097741935e+10	4.069100000e-01	0.000000000e+00	1.238249960e-13
1.097822581e+10	4.069100000e-01	0.000000000e+00	9.770483100e-14
1.097903226e+10	4.069100000e-01	0.000000000e+00	-1.795755390e-13
1.097983871e+10	4.069100000e-01	0.000000000e+00	5.484978800e-14
1.098064516e+10	4.069100000e-01	0.000000000e+00	-6.337379000e-15
1.098145161e+10	4.069100000e-01	0.000000000e+00	1.744698000e-15
1.098225806e+10	4.069100000e-01	0.000000000e+00	2.114961850e-13
1.098306452e+10	4.069100000e-01	0.000000000e+00	7.460915570e-13
1.098387097e+10	4.069100000e-01	0.000000000e+00	1.211492234e-11
1.098467742e+10	4.069100000e-01	0.000000000e+00	4.995967138e-11
1.098548387e+10	4.069100000e-01	0.000000000e+00	1.468230355e-11
1.098629032e+10	4.069100000e-01	0.000000000e+00	7.076067160e-13
1.098709677e+10	4.069100000e-01	0.000000000e+00	2.471460500e-14
1.098790323e+10	4.069100000e-01	0.000000000e+00	-4.610808300e-14
1.098870968e+10	4.069100000e-01	0.000000000e+00	3.823720900e-14
1.098951613e+10	4.069100000e-01	0.000000000e+00	-1.076048970e-13
1.099032258e+10	4.069100000e-01	0.000000000e+00	1.318823500e-14
1.099112903e+10	4.069100000e-01	0.000000000e+00	-6.822320500e-14
1.099193548e+10	4.069100000e-01	0.000000000e+00	6.476676900e-14
1.099274194e+10	4.069100000e-01	0.000000000e+00	1.233791720e-13
1.099354839e+10	4.069100000e-01	0.000000000e+00	-4.003611600e-14
1.099435484e+10	4.069100000e-01	0.000000000e+00	1.761178100e-14
1.099516129e+10	4.069100000e-01	0.000000000e+00	2.931509200e-14
1.099596774e+10	4.069100000e-01	0.000000000e+00	6.149638100e-14
1.099677419e+10	4.069100000e-01	0.000000000e+00	-4.430223500e-14
1.099758065e+10	4.069100000e-01	0.000000000e+00	-3.983922500e-14
1.099838710e+10	4.069100000e-01	0.000000000e+00	1.753627630e-13
1.099919355e+10	4.069100000e-01	0.000000000e+00	-5.627920000e-14
1.100000000e+10	4.069100000e-01	0.000000000e+00	-7.349416200e-14
1.100080645e+10	4.069100000e-01	0.000000000e+00	2.713150900e-14
1.100161290e+10	4.069100000e-01	0.000000000e+00	-5.156248700e-14
1.100241935e+10	4.069100000e-01	0.000000000e+00	-1.884837770e-13
1.100322581e+10	4.069100000e-01	0.000000000e+00	2.866760600e-14
1.100403226e+10	4.069100000e-01	0.000000000e+00	4.236107900e-14
1.100483871e+10	4.069100000e-01	0.000000000e+00	6.171408900e-14
1.100564516e+10	4.069100000e-01	0.000000000e+00	-3.160015700e-14
1.100645161e+10	4.069100000e-01	0.000000000e+00	7.494265600e-14
1.100725806e+10	4.069100000e-01	0.000000000e+00	1.500969480e-13
1.100806452e+10	4.069100000e-01	0.000000000e+00	-2.350003870e-13
1.100887097e+10	4.069100000e-01	0.000000000e+00	-1.283899200e-13
1.100967742e+10	4.069100000e-01	0.000000000e+00	-1.218764680e-13
1.101048387e+10	4.069100000e-01	0.000000000e+00	-3.713349100e-14
1.101129032e+10	4.069100000e-01	0.000000000e+00	3.017594900e-14
1.101209677e+10	4.069100000e-01	0.000000000e+00	-9.370325700e-14
1.101290323e+10	4.069100000e-01	0.000000000e+00	-1.661721980e-13
1.101370968e+10	4.069100000e-01	0.000000000e+00	1.062283940e-13
1.101451613e+10	4.069100000e-01	0.000000000e+00	-1.049143410e-13
1.101532258e+10	4.069100000e-01	0.000000000e+00	8.780823300e-14
1.101612903e+10	4.069100000e-01	0.000000000e+00	-1.930443600e-14
1.101693548e+10	4.069100000e-01	0.000000000e+00	-7.389922000e-14
1.101774194e+10	4.069100000e-01	0.000000000e+00	-1.163505050e-13
1.101854839e+10	4.069100000e-01	0.000000000e+00	1.363349540e-13
1.101935484e+10	4.069100000e-01	0.000000000e+00	-1.043236680e-13
1.102016129e+10	4.069100000e-01	0.000000000e+00	-2.353139380e-13
1.102096774e+10	4.069100000e-01	0.000000000e+00	-3.112701100e-14
1.102177419e+10	4.069100000e-01	0.000000000e+00	-7.130190500e-14
1.102258065e+10	4.069100000e-01	0.000000000e+00	-1.224714780e-13
1.102338710e+10	4.069100000e-01	0.000000000e+00	1.357412440e-13
1.102419355e+10	4.069100000e-01	0.000000000e+00	-2.429653700e-14
1.102500000e+10	4.069100000e-01	0.000000000e+00	-1.173028690e-13
1.102580645e+10	4.069100000e-01	0.000000000e+00	-2.840414530e-13
1.102661290e+10	4.069100000e-01	0.000000000e+00	-1.135042580e-13
1.102741935e+10	4.069100000e-01	0.000000000e+00	-2.055616960e-13
1.102822581e+10	4.069100000e-01	0.000000000e+00	-2.873049100e-14
1.102903226e+10	4.069100000e-01	0.000000000e+00	-9.130326700e-14
1.102983871e+10	4.069100000e-01	0.000000000e+00	6.607605100e-14
1.103064516e+10	4.069100000e-01	0.000000000e+00	4.152928000e-15
1.103145161e+10	4.069100000e-01	0.000000000e+00	1.219493260e-13
1.103225806e+10	4.069100000e-01	0.000000000e+00	-2.182876270e-13
1.103306452e+10	4.069100000e-01	0.000000000e+00	-4.563320200e-14
1.103387097e+10	4.069100000e-01	0.000000000e+00	-1.069990450e-13
1.103467742e+10	4.069100000e-01	0.000000000e+00	-5.004243600e-14
1.103548387e+10	4.632900000e-01	0.000000000e+00	-8.879203800e-14
1.103629032e+10	4.632900000e-01	0.000000000e+00	9.362519000e-15
1.103709677e+10	4.632900000e-01	0.000000000e+00	5.942360400e-14
1.103790323e+10	4.632900000e-01	0.000000000e+00	-3.806330200e-14
1.103870968e+10	4.632900000e-01	0.000000000e+00	6.471190700e-14
1.103951613e+10	4.632900000e-01	0.000000000e+00	4.804251600e-14
1.104032258e+10	4.632900000e-01	0.000000000e+00	-6.878525500e-14
1.104112903e+10	4.632900000e-01	0.000000000e+00	8.586665000e-15
1.104193548e+10	4.632900000e-01	0.000000000e+00	2.879055500e-14
1.104274194e+10	4.632900000e-01	0.000000000e+00	1.592064200e-14
1.104354839e+10	4.632900000e-01	0.000000000e+00	1.446000400e-14
1.104435484e+10	4.632900000e-01	0.000000000e+00	-5.564082200e-14
1.104516129e+10	4.632900000e-01	0.000000000e+00	4.231727900e-14
1.104596774e+10	4.632900000e-01	0.000000000e+00	-6.952468100e-14
1.104677419e+10	4.632900000e-01	0.000000000e+00	-6.342018900e-14
1.104758065e+10	4.632900000e-01	0.000000000e+00	-1.535737680e-13
1.104838710e+10	4.632900000e-01	0.000000000e+00	-7.050696900e-14
1.104919355e+10	4.632900000e-01	0.000000000e+00	-1.504159220e-13
1.105000000e+10	4.632900000e-01	0.000000000e+00	3.005408000e-15
1.105000000e+10	4.632900000e-01	0.000000000e+00	1.051582860e-13
1.095000000e+10	4.632900000e-01	0.000000000e+00	-1.859775400e-14
1.095080645e+10	4.632900000e-01	0.000000000e+00	3.327655000e-14
