#Initial States of Connected Instruments
#_______________
#Type = Voltmeter 181
#Resource Address = GPIB0::9
#ID = NONE
#Initial Voltage = 0.000047 V
#_______________
#Type = Lock-in Amplifier
#Resource Address = GPIB0::24
#ID = Stanford_Research_Systems,SR830,s/n83855,ver1.07 
#Time Constant = 0.3
#Sensitivity = 2 mV/nA
#Reference Frequency = 408.200000 Hz
#Sine Amplitude = 1.000000 V
#Reference Source = Internal
#Filter Status = Both
#
#_______________
#Type = Gaussmeter 455
#Resource Address = GPIB0::12
#ID = LSCI,MODEL455,4550271,06062006
#Initial Field = -0.000380 T
#_______________
#Type = FSP38
#Resource Address = GPIB0::20
#ID = Rohde&Schwarz,FSP-38,100037/038,3.50
#Reference Level = 0.00 W
#RES Bandwidth = 1.00e+06 Hz
#Range = (1.10e+10, 1.11e+10) Hz
#Sweep Count = 15
#Sweep Points = 125
#Amplitude Unit = W
#
#_______________
#Indicies of Loops
#__Loop 1__
#(0, 124)(125, 249)(250, 374)(375, 499)(500, 624)(625, 749)(750, 874)(875, 999)(1000, 1124)(1125, 1249)
#(1250, 1374)(1375, 1499)(1500, 1624)(1625, 1749)(1750, 1874)(1875, 1999)(2000, 2124)(2125, 2249)(2250, 2374)(2375, 2499)
#(2500, 2624)(2625, 2749)(2750, 2874)(2875, 2999)(3000, 3124)(3125, 3249)(3250, 3374)(3375, 3499)(3500, 3624)
#__Loop 2__
#(0, 3624)
#__Loop 3__
#(0, 3624)
#_______________
#__SWEEP 1__
#
#Name = SpecAnalyzer
#Class Type = GASPSD
#Instrument Type = FSP38 Address = GPIB0::20
#Delay = 0.0 seconds
#Comment=  First instance of the S
#Type = FSP38
#Resource Address = GPIB0::20
#ID = Rohde&Schwarz,FSP-38,100037/038,3.50
#Reference Level = 0.00 W
#RES Bandwidth = 1.00e+06 Hz
#Range = (1.10e+10, 1.11e+10) Hz
#Sweep Count = 15
#Sweep Points = 125
#Amplitude Unit = W
#
#_______________
#__SWEEP 2__
#
#Name = SetField
#Class Type = setBField
#Instrument Type = Lock-in Amplifier Address = GPIB0::24
#Measurement Type = AuxOut  Port = 4
#Delay = 0.0 seconds
#Delay 2 = 1 seconds
#Calibration Factor = -0.059737 T/V
#Comment=     None
#
#Type = Lock-in Amplifier
#Resource Address = GPIB0::24
#ID = Stanford_Research_Systems,SR830,s/n83855,ver1.07 
#Time Constant = 0.3
#Sensitivity = 2 mV/nA
#Reference Frequency = 408.200000 Hz
#Sine Amplitude = 1.000000 V
#Reference Source = Internal
#Filter Status = Both
#
#_______________
#
#
SpecAnalyzer (GHz)	SetField (T)	None	 Sweep 1 (W)
1.100900000e+10	4.590400000e-01	0.000000000e+00	6.131943900e-14
1.101000000e+10	4.590400000e-01	0.000000000e+00	5.226374900e-14
1.101100000e+10	4.590400000e-01	0.000000000e+00	7.075720200e-14
1.101200000e+10	4.590400000e-01	0.000000000e+00	-2.554076700e-14
1.101300000e+10	4.590400000e-01	0.000000000e+00	9.661412300e-14
1.101400000e+10	4.590400000e-01	0.000000000e+00	-2.345693100e-14
1.101500000e+10	4.590400000e-01	0.000000000e+00	-8.575432000e-14
1.101600000e+10	4.590400000e-01	0.000000000e+00	2.514568400e-14
1.101700000e+10	4.590400000e-01	0.000000000e+00	3.568890000e-14
1.101800000e+10	4.590400000e-01	0.000000000e+00	3.009008000e-14
1.101900000e+10	4.590400000e-01	0.000000000e+00	1.913269900e-14
1.102000000e+10	4.590400000e-01	0.000000000e+00	7.925864900e-14
1.102100000e+10	4.590400000e-01	0.000000000e+00	1.478461450e-13
1.102200000e+10	4.590400000e-01	0.000000000e+00	-8.811094300e-14
1.102300000e+10	4.590400000e-01	0.000000000e+00	2.915983400e-14
1.102400000e+10	4.590400000e-01	0.000000000e+00	1.007683520e-13
1.102500000e+10	4.590400000e-01	0.000000000e+00	3.282270300e-14
1.102600000e+10	4.590400000e-01	0.000000000e+00	5.571801700e-14
1.102700000e+10	4.590400000e-01	0.000000000e+00	3.222856100e-14
1.102800000e+10	4.590400000e-01	0.000000000e+00	5.170560200e-14
1.102900000e+10	4.590400000e-01	0.000000000e+00	7.193204300e-14
1.103000000e+10	4.590400000e-01	0.000000000e+00	9.641159000e-15
1.103100000e+10	4.590400000e-01	0.000000000e+00	1.278144300e-14
1.103200000e+10	4.590400000e-01	0.000000000e+00	5.344596300e-14
1.103300000e+10	4.590400000e-01	0.000000000e+00	6.066328000e-14
1.103400000e+10	4.590400000e-01	0.000000000e+00	4.032365000e-15
1.103500000e+10	4.590400000e-01	0.000000000e+00	-1.981140900e-14
1.103600000e+10	4.590400000e-01	0.000000000e+00	6.463232700e-14
1.103700000e+10	4.590400000e-01	0.000000000e+00	1.163566000e-15
1.103800000e+10	4.590400000e-01	0.000000000e+00	1.244230400e-14
1.103900000e+10	4.590400000e-01	0.000000000e+00	-1.662385500e-14
1.104000000e+10	4.590400000e-01	0.000000000e+00	9.501210500e-14
1.104100000e+10	4.590400000e-01	0.000000000e+00	-2.917111000e-14
1.104200000e+10	4.590400000e-01	0.000000000e+00	3.581033100e-14
1.104300000e+10	4.590400000e-01	0.000000000e+00	-5.793543000e-15
1.104400000e+10	4.590400000e-01	0.000000000e+00	8.774578200e-14
1.104500000e+10	4.590400000e-01	0.000000000e+00	4.094467900e-14
1.104600000e+10	4.590400000e-01	0.000000000e+00	2.058032600e-14
1.104700000e+10	4.590400000e-01	0.000000000e+00	1.525780370e-13
1.104800000e+10	4.590400000e-01	0.000000000e+00	3.327069500e-14
1.104900000e+10	4.590400000e-01	0.000000000e+00	1.055440450e-13
1.105000000e+10	4.590400000e-01	0.000000000e+00	4.950987500e-14
1.105100000e+10	4.590400000e-01	0.000000000e+00	5.497859100e-14
1.105200000e+10	4.590400000e-01	0.000000000e+00	5.516767600e-14
1.105300000e+10	4.590400000e-01	0.000000000e+00	-7.589502000e-14
1.105400000e+10	4.590400000e-01	0.000000000e+00	7.354447000e-14
1.105500000e+10	4.590400000e-01	0.000000000e+00	1.342645610e-13
1.105600000e+10	4.590400000e-01	0.000000000e+00	1.610387200e-14
1.105700000e+10	4.590400000e-01	0.000000000e+00	-1.231480200e-14
1.105800000e+10	4.590400000e-01	0.000000000e+00	3.464936700e-14
1.105900000e+10	4.590400000e-01	0.000000000e+00	-2.273832200e-14
1.106000000e+10	4.590400000e-01	0.000000000e+00	2.901802100e-14
1.106100000e+10	4.590400000e-01	0.000000000e+00	3.321996000e-15
1.106200000e+10	4.590400000e-01	0.000000000e+00	7.891430600e-14
1.106300000e+10	4.590400000e-01	0.000000000e+00	-1.133858600e-14
1.106400000e+10	4.590400000e-01	0.000000000e+00	1.241524250e-13
1.106500000e+10	4.590400000e-01	0.000000000e+00	3.384011800e-14
1.106600000e+10	4.590400000e-01	0.000000000e+00	2.831936000e-15
1.106700000e+10	4.590400000e-01	0.000000000e+00	3.429158000e-14
1.106800000e+10	4.590400000e-01	0.000000000e+00	1.762045300e-14
1.106900000e+10	4.590400000e-01	0.000000000e+00	2.530397800e-14
1.107000000e+10	4.590400000e-01	0.000000000e+00	4.687223000e-15
1.107100000e+10	4.590400000e-01	0.000000000e+00	1.990162000e-15
1.107200000e+10	4.590400000e-01	0.000000000e+00	-4.457675500e-14
1.107300000e+10	4.590400000e-01	0.000000000e+00	-7.644059000e-15
1.107400000e+10	4.590400000e-01	0.000000000e+00	5.291643900e-14
1.095000000e+10	5.170400000e-01	0.000000000e+00	3.712611800e-14
1.095100000e+10	5.170400000e-01	0.000000000e+00	-5.557186000e-15
1.095200000e+10	5.170400000e-01	0.000000000e+00	-5.092063000e-15
1.095300000e+10	5.170400000e-01	0.000000000e+00	1.942890000e-15
1.095400000e+10	5.170400000e-01	0.000000000e+00	4.653048800e-14
1.095500000e+10	5.170400000e-01	0.000000000e+00	-2.442729200e-14
1.095600000e+10	5.170400000e-01	0.000000000e+00	3.740258900e-14
1.095700000e+10	5.170400000e-01	0.000000000e+00	1.365596000e-14
1.095800000e+10	5.170400000e-01	0.000000000e+00	4.732542000e-15
1.095900000e+10	5.170400000e-01	0.000000000e+00	2.356621800e-14
1.096000000e+10	5.170400000e-01	0.000000000e+00	1.371754200e-14
1.096100000e+10	5.170400000e-01	0.000000000e+00	-7.622592000e-15
1.096200000e+10	5.170400000e-01	0.000000000e+00	1.635345500e-14
1.096300000e+10	5.170400000e-01	0.000000000e+00	-7.904484000e-15
1.096400000e+10	5.170400000e-01	0.000000000e+00	1.317349000e-14
1.096500000e+10	5.170400000e-01	0.000000000e+00	-4.556252000e-15
1.096600000e+10	5.170400000e-01	0.000000000e+00	2.248917200e-14
1.096700000e+10	5.170400000e-01	0.000000000e+00	4.090781500e-14
1.096800000e+10	5.170400000e-01	0.000000000e+00	-5.723720000e-15
1.096900000e+10	5.170400000e-01	0.000000000e+00	1.731405900e-14
1.097000000e+10	5.170400000e-01	0.000000000e+00	7.705424800e-14
1.097100000e+10	5.170400000e-01	0.000000000e+00	2.833367200e-14
1.097200000e+10	5.170400000e-01	0.000000000e+00	5.761255200e-14
1.097300000e+10	5.170400000e-01	0.000000000e+00	2.733186900e-14
1.097400000e+10	5.170400000e-01	0.000000000e+00	4.844995900e-14
1.097500000e+10	5.170400000e-01	0.000000000e+00	6.266124800e-14
1.097600000e+10	5.170400000e-01	0.000000000e+00	5.023499000e-14
1.097700000e+10	5.170400000e-01	0.000000000e+00	-5.594786800e-14
1.097800000e+10	5.170400000e-01	0.000000000e+00	9.921425600e-14
1.097900000e+10	5.170400000e-01	0.000000000e+00	2.956901300e-14
1.098000000e+10	5.170400000e-01	0.000000000e+00	-3.421308000e-15
1.098100000e+10	5.170400000e-01	0.000000000e+00	4.735795000e-15
1.098200000e+10	5.170400000e-01	0.000000000e+00	6.419214100e-14
1.098300000e+10	5.170400000e-01	0.000000000e+00	-8.729129000e-15
1.098400000e+10	5.170400000e-01	0.000000000e+00	7.252662000e-14
1.098500000e+10	5.170400000e-01	0.000000000e+00	1.745955900e-14
1.098600000e+10	5.170400000e-01	0.000000000e+00	4.786275500e-14
1.098700000e+10	5.170400000e-01	0.000000000e+00	1.736154600e-14
1.098800000e+10	5.170400000e-01	0.000000000e+00	2.527535500e-14
1.098900000e+10	5.170400000e-01	0.000000000e+00	3.194883600e-14
1.099000000e+10	5.170400000e-01	0.000000000e+00	-6.179909000e-14
1.099100000e+10	5.170400000e-01	0.000000000e+00	4.112422200e-14
1.099200000e+10	5.170400000e-01	0.000000000e+00	-5.564993000e-15
1.099300000e+10	5.170400000e-01	0.000000000e+00	3.787161500e-14
1.099400000e+10	5.170400000e-01	0.000000000e+00	2.573939300e-14
1.099500000e+10	5.170400000e-01	0.000000000e+00	3.601936500e-14
1.099600000e+10	5.170400000e-01	0.000000000e+00	-1.705406700e-14
1.099700000e+10	5.170400000e-01	0.000000000e+00	-1.531327100e-14
1.099800000e+10	5.170400000e-01	0.000000000e+00	-3.247489100e-14
1.099900000e+10	5.170400000e-01	0.000000000e+00	9.422861790e-13
1.100000000e+10	5.170400000e-01	0.000000000e+00	3.314124148e-12
1.100100000e+10	5.170400000e-01	0.000000000e+00	5.338026030e-13
1.100200000e+10	5.170400000e-01	0.000000000e+00	3.194146300e-14
1.100300000e+10	5.170400000e-01	0.000000000e+00	1.075485200e-14
1.100400000e+10	5.170400000e-01	0.000000000e+00	-1.782992200e-14
1.100500000e+10	5.170400000e-01	0.000000000e+00	-3.740150600e-14
1.100600000e+10	5.170400000e-01	0.000000000e+00	6.655960500e-14
1.100700000e+10	5.170400000e-01	0.000000000e+00	-4.149111600e-14
1.100800000e+10	5.170400000e-01	0.000000000e+00	5.784348700e-14
1.100900000e+10	5.170400000e-01	0.000000000e+00	1.385957300e-14
1.101000000e+10	5.170400000e-01	0.000000000e+00	5.585245800e-14
1.101100000e+10	5.170400000e-01	0.000000000e+00	8.835380000e-15
1.101200000e+10	5.170400000e-01	0.000000000e+00	-1.022155450e-13
1.101300000e+10	5.170400000e-01	0.000000000e+00	3.897836900e-14
1.101400000e+10	5.170400000e-01	0.000000000e+00	-3.287561200e-14
1.101500000e+10	5.170400000e-01	0.000000000e+00	-1.934173300e-14
1.101600000e+10	5.170400000e-01	0.000000000e+00	4.208352400e-14
1.101700000e+10	5.170400000e-01	0.000000000e+00	4.475109500e-14
1.101800000e+10	5.170400000e-01	0.000000000e+00	1.133121400e-14
1.101900000e+10	5.170400000e-01	0.000000000e+00	-8.289376000e-15
1.102000000e+10	5.170400000e-01	0.000000000e+00	9.983984200e-14
1.102100000e+10	5.170400000e-01	0.000000000e+00	9.817884300e-14
1.102200000e+10	5.170400000e-01	0.000000000e+00	-7.809551700e-14
1.102300000e+10	5.170400000e-01	0.000000000e+00	9.955187700e-14
1.102400000e+10	5.170400000e-01	0.000000000e+00	5.770470900e-14
1.102500000e+10	5.170400000e-01	0.000000000e+00	-1.259409300e-14
1.102600000e+10	5.170400000e-01	0.000000000e+00	3.797222900e-14
1.102700000e+10	5.170400000e-01	0.000000000e+00	1.300739100e-14
1.102800000e+10	5.170400000e-01	0.000000000e+00	5.692972100e-14
1.102900000e+10	5.170400000e-01	0.000000000e+00	1.050253630e-13
1.103000000e+10	5.170400000e-01	0.000000000e+00	-1.078564400e-14
1.103100000e+10	5.170400000e-01	0.000000000e+00	7.718218400e-14
1.103200000e+10	5.170400000e-01	0.000000000e+00	9.003388300e-14
1.103300000e+10	5.170400000e-01	0.000000000e+00	6.304679000e-14
1.103400000e+10	5.170400000e-01	0.000000000e+00	1.786895300e-14
1.103500000e+10	5.170400000e-01	0.000000000e+00	-7.893685700e-14
1.103600000e+10	5.170400000e-01	0.000000000e+00	5.968836500e-14
1.103700000e+10	5.170400000e-01	0.000000000e+00	-2.163200200e-14
1.103800000e+10	5.170400000e-01	0.000000000e+00	1.338191710e-13
1.103900000e+10	5.170400000e-01	0.000000000e+00	-3.252780000e-14
1.104000000e+10	5.170400000e-01	0.000000000e+00	1.095742420e-13
1.104100000e+10	5.170400000e-01	0.000000000e+00	-1.640007600e-14
1.104200000e+10	5.170400000e-01	0.000000000e+00	5.771945500e-14
1.104300000e+10	5.170400000e-01	0.000000000e+00	8.759920000e-15
1.104400000e+10	5.170400000e-01	0.000000000e+00	5.409778500e-14
1.104500000e+10	5.170400000e-01	0.000000000e+00	3.819731000e-14
1.104600000e+10	5.170400000e-01	0.000000000e+00	-9.222006800e-14
1.104700000e+10	5.170400000e-01	0.000000000e+00	4.282815400e-14
1.104800000e+10	5.170400000e-01	0.000000000e+00	-2.938925200e-14
1.104900000e+10	5.170400000e-01	0.000000000e+00	4.408496100e-14
1.105000000e+10	5.170400000e-01	0.000000000e+00	1.052803680e-13
1.105100000e+10	5.170400000e-01	0.000000000e+00	3.673146900e-14
1.105200000e+10	5.170400000e-01	0.000000000e+00	2.859171200e-14
1.105300000e+10	5.170400000e-01	0.000000000e+00	-1.060432130e-13
1.105400000e+10	5.170400000e-01	0.000000000e+00	1.077310990e-13
1.105500000e+10	5.170400000e-01	0.000000000e+00	4.236671700e-14
1.105600000e+10	5.170400000e-01	0.000000000e+00	-5.954958700e-14
1.105700000e+10	5.170400000e-01	0.000000000e+00	-5.428817000e-15
1.105800000e+10	5.170400000e-01	0.000000000e+00	-4.900550400e-14
1.105900000e+10	5.170400000e-01	0.000000000e+00	2.193080800e-14
1.106000000e+10	5.170400000e-01	0.000000000e+00	4.669008300e-14
1.106100000e+10	5.170400000e-01	0.000000000e+00	1.308588700e-14
1.106200000e+10	5.170400000e-01	0.000000000e+00	4.609984300e-14
1.106300000e+10	5.170400000e-01	0.000000000e+00	4.730200600e-14
1.106400000e+10	5.170400000e-01	0.000000000e+00	8.278317300e-14
1.106500000e+10	5.170400000e-01	0.000000000e+00	3.146484800e-14
1.106600000e+10	5.170400000e-01	0.000000000e+00	1.821719900e-14
1.106700000e+10	5.170400000e-01	0.000000000e+00	5.066823700e-14
1.106800000e+10	5.170400000e-01	0.000000000e+00	3.433581500e-14
1.106900000e+10	5.170400000e-01	0.000000000e+00	4.255493600e-14
1.107000000e+10	5.170400000e-01	0.000000000e+00	3.917005600e-14
1.107100000e+10	5.170400000e-01	0.000000000e+00	1.980360400e-14
1.107200000e+10	5.170400000e-01	0.000000000e+00	-2.310781700e-14
1.107300000e+10	5.170400000e-01	0.000000000e+00	3.437354600e-14
1.107400000e+10	5.170400000e-01	0.000000000e+00	2.400293500e-14
1.095000000e+10	5.740700000e-01	0.000000000e+00	6.797947600e-14
1.095100000e+10	5.740700000e-01	0.000000000e+00	-4.249183400e-14
1.095200000e+10	5.740700000e-01	0.000000000e+00	-1.607438000e-15
1.095300000e+10	5.740700000e-01	0.000000000e+00	-3.462074000e-15
1.095400000e+10	5.740700000e-01	0.000000000e+00	-3.049969100e-14
1.095500000e+10	5.740700000e-01	0.000000000e+00	4.244694800e-14
1.095600000e+10	5.740700000e-01	0.000000000e+00	1.111415600e-14
1.095700000e+10	5.740700000e-01	0.000000000e+00	-3.227973500e-14
1.095800000e+10	5.740700000e-01	0.000000000e+00	-2.948054100e-14
1.095900000e+10	5.740700000e-01	0.000000000e+00	2.789023300e-14
1.096000000e+10	5.740700000e-01	0.000000000e+00	-1.028409200e-14
1.096100000e+10	5.740700000e-01	0.000000000e+00	2.222874700e-14
1.096200000e+10	5.740700000e-01	0.000000000e+00	3.189462600e-14
1.096300000e+10	5.740700000e-01	0.000000000e+00	-6.113946200e-14
1.096400000e+10	5.740700000e-01	0.000000000e+00	-4.671545300e-14
1.096500000e+10	5.740700000e-01	0.000000000e+00	6.694514000e-15
1.096600000e+10	5.740700000e-01	0.000000000e+00	3.676768100e-14
1.096700000e+10	5.740700000e-01	0.000000000e+00	5.681197700e-14
1.096800000e+10	5.740700000e-01	0.000000000e+00	1.876992500e-14
1.096900000e+10	5.740700000e-01	0.000000000e+00	4.302482900e-14
1.097000000e+10	5.740700000e-01	0.000000000e+00	5.483591000e-14
1.097100000e+10	5.740700000e-01	0.000000000e+00	9.719807400e-14
1.097200000e+10	5.740700000e-01	0.000000000e+00	2.494792600e-14
1.097300000e+10	5.740700000e-01	0.000000000e+00	-1.827271000e-14
1.097400000e+10	5.740700000e-01	0.000000000e+00	6.770625700e-14
1.097500000e+10	5.740700000e-01	0.000000000e+00	-2.227862000e-14
1.097600000e+10	5.740700000e-01	0.000000000e+00	3.970218300e-14
1.097700000e+10	5.740700000e-01	0.000000000e+00	-3.928693300e-14
1.097800000e+10	5.740700000e-01	0.000000000e+00	2.389169500e-14
1.097900000e+10	5.740700000e-01	0.000000000e+00	6.423269100e-14
1.098000000e+10	5.740700000e-01	0.000000000e+00	3.346303300e-14
1.098100000e+10	5.740700000e-01	0.000000000e+00	-5.523793200e-14
1.098200000e+10	5.740700000e-01	0.000000000e+00	6.662509100e-14
1.098300000e+10	5.740700000e-01	0.000000000e+00	2.536079000e-14
1.098400000e+10	5.740700000e-01	0.000000000e+00	8.596856000e-15
1.098500000e+10	5.740700000e-01	0.000000000e+00	5.169476000e-15
1.098600000e+10	5.740700000e-01	0.000000000e+00	-2.193124200e-14
1.098700000e+10	5.740700000e-01	0.000000000e+00	1.528855200e-14
1.098800000e+10	5.740700000e-01	0.000000000e+00	-9.357532000e-15
1.098900000e+10	5.740700000e-01	0.000000000e+00	-2.701918600e-14
1.099000000e+10	5.740700000e-01	0.000000000e+00	-1.247439600e-14
1.099100000e+10	5.740700000e-01	0.000000000e+00	9.529529900e-14
1.099200000e+10	5.740700000e-01	0.000000000e+00	-5.513211400e-14
1.099300000e+10	5.740700000e-01	0.000000000e+00	3.614253000e-14
1.099400000e+10	5.740700000e-01	0.000000000e+00	1.259669400e-14
1.099500000e+10	5.740700000e-01	0.000000000e+00	-4.456287700e-14
1.099600000e+10	5.740700000e-01	0.000000000e+00	4.613627100e-14
1.099700000e+10	5.740700000e-01	0.000000000e+00	-4.468647000e-15
1.099800000e+10	5.740700000e-01	0.000000000e+00	-2.804831000e-14
1.099900000e+10	5.740700000e-01	0.000000000e+00	9.140448810e-13
1.100000000e+10	5.740700000e-01	0.000000000e+00	3.306147022e-12
1.100100000e+10	5.740700000e-01	0.000000000e+00	5.255943250e-13
1.100200000e+10	5.740700000e-01	0.000000000e+00	3.330625700e-14
1.100300000e+10	5.740700000e-01	0.000000000e+00	-5.438184600e-14
1.100400000e+10	5.740700000e-01	0.000000000e+00	3.248703400e-14
1.100500000e+10	5.740700000e-01	0.000000000e+00	3.322472500e-14
1.100600000e+10	5.740700000e-01	0.000000000e+00	4.952115100e-14
1.100700000e+10	5.740700000e-01	0.000000000e+00	-1.602060500e-14
1.100800000e+10	5.740700000e-01	0.000000000e+00	1.348183700e-14
1.100900000e+10	5.740700000e-01	0.000000000e+00	1.219944000e-15
1.101000000e+10	5.740700000e-01	0.000000000e+00	3.698690700e-14
1.101100000e+10	5.740700000e-01	0.000000000e+00	-1.214740000e-15
1.101200000e+10	5.740700000e-01	0.000000000e+00	-5.452105700e-14
1.101300000e+10	5.740700000e-01	0.000000000e+00	5.767088000e-15
1.101400000e+10	5.740700000e-01	0.000000000e+00	-2.194642000e-14
1.101500000e+10	5.740700000e-01	0.000000000e+00	-2.690209200e-14
1.101600000e+10	5.740700000e-01	0.000000000e+00	9.848545600e-14
1.101700000e+10	5.740700000e-01	0.000000000e+00	1.835684400e-14
1.101800000e+10	5.740700000e-01	0.000000000e+00	-1.294450600e-14
1.101900000e+10	5.740700000e-01	0.000000000e+00	4.613453800e-14
1.102000000e+10	5.740700000e-01	0.000000000e+00	5.057716400e-14
1.102100000e+10	5.740700000e-01	0.000000000e+00	3.842369100e-14
1.102200000e+10	5.740700000e-01	0.000000000e+00	-1.062704620e-13
1.102300000e+10	5.740700000e-01	0.000000000e+00	2.746847900e-14
1.102400000e+10	5.740700000e-01	0.000000000e+00	7.544876100e-14
1.102500000e+10	5.740700000e-01	0.000000000e+00	9.118574000e-15
1.102600000e+10	5.740700000e-01	0.000000000e+00	9.549999700e-14
1.102700000e+10	5.740700000e-01	0.000000000e+00	7.405969000e-15
1.102800000e+10	5.740700000e-01	0.000000000e+00	1.039858300e-13
1.102900000e+10	5.740700000e-01	0.000000000e+00	1.078607690e-13
1.103000000e+10	5.740700000e-01	0.000000000e+00	1.683939400e-14
1.103100000e+10	5.740700000e-01	0.000000000e+00	1.309499400e-14
1.103200000e+10	5.740700000e-01	0.000000000e+00	2.676548300e-14
1.103300000e+10	5.740700000e-01	0.000000000e+00	2.375747100e-14
1.103400000e+10	5.740700000e-01	0.000000000e+00	1.110786800e-14
1.103500000e+10	5.740700000e-01	0.000000000e+00	5.907861000e-14
1.103600000e+10	5.740700000e-01	0.000000000e+00	7.073551800e-14
1.103700000e+10	5.740700000e-01	0.000000000e+00	2.468078000e-15
1.103800000e+10	5.740700000e-01	0.000000000e+00	8.015593400e-14
1.103900000e+10	5.740700000e-01	0.000000000e+00	1.162221300e-14
1.104000000e+10	5.740700000e-01	0.000000000e+00	5.345420200e-14
1.104100000e+10	5.740700000e-01	0.000000000e+00	4.997044400e-14
1.104200000e+10	5.740700000e-01	0.000000000e+00	6.716892700e-14
1.104300000e+10	5.740700000e-01	0.000000000e+00	6.633756100e-14
1.104400000e+10	5.740700000e-01	0.000000000e+00	-4.953936600e-14
1.104500000e+10	5.740700000e-01	0.000000000e+00	3.477254000e-15
1.104600000e+10	5.740700000e-01	0.000000000e+00	5.785736500e-14
1.104700000e+10	5.740700000e-01	0.000000000e+00	9.338623600e-14
1.104800000e+10	5.740700000e-01	0.000000000e+00	5.786994100e-14
1.104900000e+10	5.740700000e-01	0.000000000e+00	-3.399927900e-14
1.105000000e+10	5.740700000e-01	0.000000000e+00	4.881295000e-14
1.105100000e+10	5.740700000e-01	0.000000000e+00	9.835752000e-14
1.105200000e+10	5.740700000e-01	0.000000000e+00	3.845144600e-14
1.105300000e+10	5.740700000e-01	0.000000000e+00	3.934569700e-14
1.105400000e+10	5.740700000e-01	0.000000000e+00	9.344044700e-14
1.105500000e+10	5.740700000e-01	0.000000000e+00	4.257618500e-14
1.105600000e+10	5.740700000e-01	0.000000000e+00	1.988383500e-14
1.105700000e+10	5.740700000e-01	0.000000000e+00	6.722443800e-14
1.105800000e+10	5.740700000e-01	0.000000000e+00	1.922767500e-14
1.105900000e+10	5.740700000e-01	0.000000000e+00	-3.113830000e-16
1.106000000e+10	5.740700000e-01	0.000000000e+00	-1.429455500e-14
1.106100000e+10	5.740700000e-01	0.000000000e+00	2.717531100e-14
1.106200000e+10	5.740700000e-01	0.000000000e+00	5.044879400e-14
1.106300000e+10	5.740700000e-01	0.000000000e+00	4.834370800e-14
1.106400000e+10	5.740700000e-01	0.000000000e+00	3.421958900e-14
1.106500000e+10	5.740700000e-01	0.000000000e+00	-4.130853700e-14
1.106600000e+10	5.740700000e-01	0.000000000e+00	3.197529000e-15
1.106700000e+10	5.740700000e-01	0.000000000e+00	5.164358500e-14
1.106800000e+10	5.740700000e-01	0.000000000e+00	-2.209474000e-14
1.106900000e+10	5.740700000e-01	0.000000000e+00	3.300354800e-14
1.107000000e+10	5.740700000e-01	0.000000000e+00	-2.550043000e-15
1.107100000e+10	5.740700000e-01	0.000000000e+00	3.734339300e-14
1.107200000e+10	5.740700000e-01	0.000000000e+00	-2.712630400e-14
1.107300000e+10	5.740700000e-01	0.000000000e+00	-3.504271500e-14
1.107400000e+10	5.740700000e-01	0.000000000e+00	5.445036800e-14
1.095000000e+10	6.292600000e-01	0.000000000e+00	2.392248700e-14
1.095100000e+10	6.292600000e-01	0.000000000e+00	-3.675011600e-14
1.095200000e+10	6.292600000e-01	0.000000000e+00	-2.117186600e-14
1.095300000e+10	6.292600000e-01	0.000000000e+00	-1.699747100e-14
1.095400000e+10	6.292600000e-01	0.000000000e+00	-2.148259800e-14
1.095500000e+10	6.292600000e-01	0.000000000e+00	-1.916197300e-14
1.095600000e+10	6.292600000e-01	0.000000000e+00	2.773020500e-14
1.095700000e+10	6.292600000e-01	0.000000000e+00	1.286427500e-14
1.095800000e+10	6.292600000e-01	0.000000000e+00	-1.750314300e-14
1.095900000e+10	6.292600000e-01	0.000000000e+00	6.875728300e-14
1.096000000e+10	6.292600000e-01	0.000000000e+00	-6.951910000e-16
1.096100000e+10	6.292600000e-01	0.000000000e+00	1.354840700e-14
1.096200000e+10	6.292600000e-01	0.000000000e+00	4.273274400e-14
1.096300000e+10	6.292600000e-01	0.000000000e+00	-1.177335100e-14
1.096400000e+10	6.292600000e-01	0.000000000e+00	-1.614463800e-14
1.096500000e+10	6.292600000e-01	0.000000000e+00	1.734571700e-14
1.096600000e+10	6.292600000e-01	0.000000000e+00	4.282988900e-14
1.096700000e+10	6.292600000e-01	0.000000000e+00	-3.088957100e-14
1.096800000e+10	6.292600000e-01	0.000000000e+00	1.929446000e-15
1.096900000e+10	6.292600000e-01	0.000000000e+00	-2.917219400e-14
1.097000000e+10	6.292600000e-01	0.000000000e+00	3.889315100e-14
1.097100000e+10	6.292600000e-01	0.000000000e+00	1.465949800e-14
1.097200000e+10	6.292600000e-01	0.000000000e+00	7.704275600e-14
1.097300000e+10	6.292600000e-01	0.000000000e+00	-1.414862200e-14
1.097400000e+10	6.292600000e-01	0.000000000e+00	2.040490200e-14
1.097500000e+10	6.292600000e-01	0.000000000e+00	4.754985400e-14
1.097600000e+10	6.292600000e-01	0.000000000e+00	1.486679700e-14
1.097700000e+10	6.292600000e-01	0.000000000e+00	-6.449094800e-14
1.097800000e+10	6.292600000e-01	0.000000000e+00	2.051006900e-14
1.097900000e+10	6.292600000e-01	0.000000000e+00	2.424232700e-14
1.098000000e+10	6.292600000e-01	0.000000000e+00	-1.466556900e-14
1.098100000e+10	6.292600000e-01	0.000000000e+00	-2.746717800e-14
1.098200000e+10	6.292600000e-01	0.000000000e+00	6.937679600e-14
